_id,Reference area,Source,Time,Value
1290,Uruguay,LFS - Encuesta Continua de Hogares,2012,34.39999999999999857891452847979962825775146484375
1291,Uruguay,LFS - Encuesta Continua de Hogares,2013,32.89999999999999857891452847979962825775146484375
1292,Uruguay,LFS - Encuesta Continua de Hogares,2014,31
1293,Uruguay,LFS - Encuesta Continua de Hogares,2015,32.7999999999999971578290569595992565155029296875
1294,Uruguay,LFS - Encuesta Continua de Hogares,2016,33.10000000000000142108547152020037174224853515625
1295,Uruguay,LFS - Encuesta Continua de Hogares,2017,34.60000000000000142108547152020037174224853515625
1296,Uruguay,LFS - Encuesta Continua de Hogares,2018,35.89999999999999857891452847979962825775146484375
1297,Uruguay,LFS - Encuesta Continua de Hogares,2019,35.7000000000000028421709430404007434844970703125
1298,Uruguay,LFS - Encuesta Continua de Hogares,2020,38.7999999999999971578290569595992565155029296875
1299,Vanuatu,PC - National Population and Housing Census,2009,28.5
1300,Vanuatu,HIES - Household Income and Expenditure Survey,2010,22
1301,Vanuatu,HIES - Household Income and Expenditure Survey,2019,37.39999999999999857891452847979962825775146484375
1302,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2009,30.300000000000000710542735760100185871124267578125
1303,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2010,31.60000000000000142108547152020037174224853515625
1304,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2011,32.7000000000000028421709430404007434844970703125
1305,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2012,33.60000000000000142108547152020037174224853515625
1306,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2016,31.89999999999999857891452847979962825775146484375
1307,"Venezuela, Bolivarian Republic of",LFS - Encuesta de Hogares por Muestreo,2017,32.7999999999999971578290569595992565155029296875
1308,Viet Nam,LFS - Labour Force Survey,2009,20.699999999999999289457264239899814128875732421875
1309,Viet Nam,LFS - Labour Force Survey,2010,23.39999999999999857891452847979962825775146484375
1310,Viet Nam,LFS - Labour Force Survey,2011,23.300000000000000710542735760100185871124267578125
1311,Viet Nam,LFS - Labour Force Survey,2012,23.89999999999999857891452847979962825775146484375
1312,Viet Nam,LFS - Labour Force Survey,2013,24.39999999999999857891452847979962825775146484375
1313,Viet Nam,LFS - Labour Force Survey,2014,22.89999999999999857891452847979962825775146484375
1314,Viet Nam,LFS - Labour Force Survey,2015,25.800000000000000710542735760100185871124267578125
1315,Viet Nam,LFS - Labour Force Survey,2016,26.10000000000000142108547152020037174224853515625
1316,Viet Nam,LFS - Labour Force Survey,2017,27.199999999999999289457264239899814128875732421875
1317,Viet Nam,LFS - Labour Force Survey,2018,27.300000000000000710542735760100185871124267578125
1318,Viet Nam,LFS - Labour Force Survey,2019,24.699999999999999289457264239899814128875732421875
1319,Viet Nam,LFS - Labour Force Survey,2020,26.300000000000000710542735760100185871124267578125
1320,Yemen,LFS - Labour Force Survey,2010,5.70000000000000017763568394002504646778106689453125
1321,Yemen,LFS - Labour Force Survey,2014,4.0999999999999996447286321199499070644378662109375
1322,Zambia,LFS - Labour Force Survey,2017,32.60000000000000142108547152020037174224853515625
1323,Zambia,LFS - Labour Force Survey,2018,40.5
1324,Zambia,LFS - Labour Force Survey,2019,35.2000000000000028421709430404007434844970703125
1325,Zimbabwe,LFS - Labour Force Survey,2011,20.60000000000000142108547152020037174224853515625
1326,Zimbabwe,LFS - Labour Force Survey,2014,27.60000000000000142108547152020037174224853515625
1327,Zimbabwe,LFS - Labour Force Survey,2019,33.7000000000000028421709430404007434844970703125
